MealId,Name,Rating,Description,PreparationTime,CookTime,Instructions,Yield,YieldUnitId,Servings,Ethnicity,Source,Type,ChillTime
469,Apple Cake,0,,12:20:00 AM,12:45:00 AM,"In a mixing bowl, cream butter and sugar.  Beat in egg and vanilla.  Combine the flour, baking soda, cinnamon, salt and nutmeg; gradually add to creamed mixture.  Stir in apples.  Pour into a greased 8"" square baking dish.  Bake at 350° for 40-45 minutes or until a toothpick comes out clean.



Meanwhile, in a saucepan, melt butter.  Stir in sugars and cream.  Bring to a boil over medium heat, stirring constantly.  Reduce heat.  Simmer, uncovered, for 15 minutes, stirring occasionally.  Serve over warm cake.",,,9,American,Recipe Box,Dessert,
470,Pineapple Cake,0,,12:20:00 AM,12:03:00 AM,"Grease and lightly flour two 9""x1-1/2"" round cake pans or grease one 13""x9""x2"" baking dish.  Set aside.  In a large mixing bowl, combine the flour, sugar and baking soda.  Add pineapple, oil, eggs and vanilla.  Beat with an electric mixer till combined.  Pour batter into pans.  Bake at 350° for 25-30 minutes (round) or 35-40 minutes (13""x9"") or until a toothpick comes out clean.  Cool on racks for 10 minutes.  Remove from pan and cool completely (if in round pans).  Prepare frosting.  Frost.  Store covered in fridge.",,,12,American,Recipe Box,Dessert,
471,Lemon Sheet Cake,0,,12:20:00 AM,12:20:00 AM,"In a large mixing bowl, beat the cake mix and eggs until well-blended.  Fold in pie filling.  Spread into a greased 15""x10""x1"" baking pan.  Bake at 350° for 18-20 minutes or until a toothpick comes out clean.  Cool on a wire rack.



In a small bowl, beat cream cheese, butter and confectioners' sugar until smooth.  Stir in vanilla.  Spread over cake.  Store leftovers in fridge.",,,30,American,Recipe Box,Dessert,
472,Cream Cheese Pound Cake,0,,12:20:00 AM,01:40:00 AM,"Beat butter and cream cheese at medium speed with an electric mixer until creamy.  Gradually add sugar, beating well.  Add eggs, one at a time, beating until combined.  Combine flour and salt; gradually add to butter mixture, beating at low speed just until blended after each addition.  Stir in vanilla.  Pour batter into a greased and floured 10"" bundt pan.  Bake at 300° for 1 hour and 40 minutes or until a toothpick comes out clean.  Cool in pan on a wire rack for 10-15 minutes.  Remove from pan and let cool completely on wire rack.",,,6,American,Recipe Box,Dessert,
473,Miracle Cake,0,,12:20:00 AM,12:30:00 AM,"In a mixing bowl, combine all ingredients.  Blend on low speed then beat on medium for 2 minutes.  Pour batter into a greased and floured 9""x13""x2"" baking dish.  Bake at temperature on cake mix box for 30-35 minutes or until a toothpick comes out clean.  Mix milk, lemon juice and cool whip well.  Spread frosting on cake after it is cooled.  Refrigerate.",,,10,American,Recipe Box,Dessert,
474,Lemon Cake,0,,12:20:00 AM,12:45:00 AM,"Beat first four ingredients for 2 minutes.  Add oil, beat one minute.  Bake in greased and floured bundt cake pan for 45 minutes at 325° or until a toothpick comes out clean.  



While hot, pour mix of lemon juic and powdered sugar.  Let cool for 15-20 minutes.",,,10,American,Recipe Box,Dessert,
475,Carrot Cake,0,,12:20:00 AM,12:30:00 AM,"Sift together flour, salt, soda and cinnamon.  Add oil.  Add eggs one at a time.  Mix well after each addition.  Add carrots and mix.  Bake in 3 greased and floured 8"" or 9"" layer pans (or 1-13""x9""x2"" pan) at 350° for 30 minutes.



Combine frosting ingredients and frost cake.",,,12,American,Recipe Box,Dessert,
476,Strawberry Pie,5,,12:20:00 AM,,"Stir boiling water into jellow in large bowl and stir for at least 2 minutes until completely dissolved.  Mix cold water and ice to make 1 cup.  Add to gelatin, stirring until slightly thickened.  Remove any remaining ice.  Stir in cool whip with wire whisk until smooth.  Mix in strawberries.  Refrigerate for 15-20 minutes or until mixture is very thick and will mound.  Spoon into crust.  Refrigerate at least 4 hours or overnight.  Garnish with strawberries if desired



Substitute: Can use raspberry jello and fresh raspberries",,,6,American,Cool Whip Package,Dessert,04:00:00 AM
477,Chocolate Oatmeal Cake,0,Use Birthday Butter Frosting,12:20:00 AM,12:35:00 AM,"Mix oats and water.  Let cool.  Cream shortening with sugar and eggs.  Add dry ingredients and oatmeal.  Pour into a 13""x9""x2"" baking pan.  Bake at 350° for 35 minutes or until a toothpick comes out clean.",,,12,American,Janice Peterson,Dessert,
478,Birthday Butter Frosting,5,Use with Chocolate Oatmeal Cake,12:10:00 AM,,Cream butter and sugar together.  Stir in salt and vanilla.  Beat in corn syrup.  Add enough milk to make a good spreading consistency.,1,cake,,American,Janice Peterson,Dessert,
479,Herb Bread,5,,12:15:00 AM,12:20:00 AM,Combine butter and herbs.  Spread on bread.  Wrap bread in foil.  Bake at 350° for 20 minutes.,1,loaf,,American,Mom Armstrong,Side Dish,
480,Chocolate Chip Cookies,5,,12:20:00 AM,12:10:00 AM,"Preheat oven to 375°.  Mix shortening, butter, sugar (both), eggs and vanilla in blender (yes....a blender).  Mix in soda and salt.  Slowly mix in the flour gradually.  Drop by rounded spoonful onto foil covered pans.  Cook for 5 minute periods checking periodically to make sure they do not burn.  Cool for 10 minutes.",2,dozen,,American,Peter Atwell,Dessert,
481,Drop Biscuits (Rolled Biscuits),5,,,,"Heat oven to 450°.  Grease a baking sheet.  Stir together flour, baking powder and salt in a bowl.  Cut in shortening into flour mixture- should be crumbly.  Stir milk in with a fork.  Stir just until mixture holds together and forms a ball.  Drop by spoonful onto baking sheet.  Leave 2"" between each one.  Bake for 10-12 minutes or until golden brown.  For rolled biscuits, knead dough 20 times to smooth dough, then roll and cut.",,,20,:10,Betty Crocker,:10,
482,Hot Cross Buns,0,,01:00:00 AM,12:12:00 AM,"In a mixing bowl, dissolve yeast in water.  Add milk, sugar, butter, vanilla, salt, nutmeg and 3 cups flour.  Beat until smooth.  Add eggs one at a time, beating well after each addition.  Stir in currants, raisins and enough remaining flour to form a soft dough.  Turn onto a floured board; knead until smooth and elastic (6-8 minutes). Place in a greased bowl; turn once to grease top.  Cover and let rise in a warm place until doubled (about 1 hour).  Punch dough down.  Shape into 30 balls.



Place on greased baking sheets.  Cut a cross on top of each roll with a sharp knife.  Cover and let rise until doubled, about 30 minutes.  Beat water and egg yolk.  Brush over rolls.  Bake at 375° for 12-15 minutes.  Cool on wire racks.



For icing, combine sugar, milk and vanilla until smooth.  Drizzle over rolls.",30,buns,,American,Online,Breads,
483,Two-Cheese Linguine,4,,12:20:00 AM,12:10:00 AM,"Cook linguine according to package directions. Meanwhile, in a skillet over low heat, melt butter.  Stir in flour, salt and pepper until smooth.  Gradually stir in milk.  Bring to a boil; boil and stir for 2 minutes or until thickened.  Remove from the heat.  Combine cheeses; toss with lemon juice.  Add to the sauce; stir until cheese begins to melt.  Drain linguine; add the cheese sauce and toss to coat.",,,2,American,Recipe Box,Side Dish,
484,Scalloped Potatoes with Ham,0,,12:20:00 AM,01:00:00 AM,"Preheat oven to 350°.  Butter a baking dish.  In a saucepan, melt 2 Tbs. butter over medium-high heat.  Stir in flour and cook for 1 minute.  Remove saucepan from heat and whisk in milk.  Return pan to heat and bring to a simmer while stirring.  When sauce has thickened, remove from heat.  Season with salt and pepper and set aside.  In a skillet, cook onions in melted butter until golden brown.  Season with salt and pepper.  Spread 1/3 of white sauce in bottom of bakiing dish and top with half of potatoes.  Spread half of onions, ham and cheese.  Add another third of sauce.  Season with salt and pepper.  Continue layering ingredients ending with remaining cheese on top.  Bake for 45 minutes or until golden and bubbly.",,,4,American,Online,Side Dish,
485,Carmel Pops,5,,12:20:00 AM,,"Place corn pops in a large bowl.  Combine butter, brown sugar and karo syrup in a saucepan on the stove.  Bring to a boil and boil for 4-5 minutes without stirring.  Add milk and boil for additional 2 minutes while stirring.  Pour over corn pops.  Let cool.  Store in an airtight container",,,8,American,Barrel of Fun package,Snack,
486,Biscuit Mix,0,"Use to make biscuits, muffins, pancakes or waffles.",12:10:00 AM,,"Mix flour, baking powder, salt, cream of tartar, baking soda, nonfat milk and shortening together in a large bowl.  Cut in shortening until crumbly.  Put in air-tight container and stor either in refrigerator or at room temperature.  Use in 3 months.



Biscuits: 2 cups mix plus 1/2 cup water.  Bake at 450° for 8-10 minutes



Muffins: 2 cups mix plus 2 Tbs. sugar, 1 beaten egg and 2/3 cup milk.  Bake at 400° for 15 minutes.



Pancakes: 2 cups mix plus 1 beaten egg and 1-1/3 cup milk



Waffles: 2 cups mix plus 1 beaten egg, 2 Tbs. oil and 1-1/3 cup milk.",12,cups,,American,Online,Mix,
487,Broccoli and Cheese Casserole,0,,12:05:00 AM,12:30:00 AM,"Stir soup, milk, mustard, broccoli and cheese in a 1-1/2 quart casserole dish.  Mix the bread crumbs with butter and sprinkle over broccoli mixture.  Bake at 350° for 30 minutes or until hot.



Could use 2 cups cooked rice in broccoli mixture.",,,6,American,Campbells,Main Dish,
488,Chicken and Rice Dinner,0,,12:15:00 AM,,"Heat oil in skillet.  Cook chicken for 10 minutes or until browned.  Remove chicken.  Add soup, water, paprika and pepper.  Heat to a boil.  Stir in rice and broccoli.  Return chicken to pan.  Sprinkle additional paprika and pepper over chicken.  Cover and cook on low for 5 minutes or until chicken is done.",,,4,American,Campbells,Main Dish,
489,Cheesy Chicken and Rice Casserole,0,,12:15:00 AM,12:50:00 AM,"Heat oven to 375°.  Stir soup, water, rice, onion powder, pepper and vegetables in a 2-quart shallow baking dish.  Top with chicken.  Season chicken as desired.  Cover baking dish.  Bake for 50 minutes or until chicken is cooked through and rice is tender.  Top with cheese.  Let casserole stand for 10 minutes.  Stir rice before serving.



Try it Alfredo: substitute broccoli for vegetables, 1/4 cup grated Parmesan for cheddar.  Add 2 Tbs. Parmesan to soup and sprinkle chicken with Parmesan.



Mexican: Replace onion powder and pepper with 1 tsp. chili powder and cheddar cheese with Mexican blend.



Italian: Replace onion powder and pepper with 1 tsp. Italian seasoning (crushed) and cheddar with 1/3 cup shredded Parmesan.",,,4,American,Campbells,Main Dish,
490,Chicken and Noodle Casserole,0,,12:10:00 AM,12:25:00 AM,"Stir soup, milk, peas, chicken and noodles in 1-1/2 quart casserole dish.  Bake at 400° for 20 minutes.  Stir.  Mix bread crumbs and butter.  Sprinkle on top.  Bake for 5 minutes more.",,,4,American,Campbells,Main Dish,
491,Chicken and Stuffin Skillet,0,,12:05:00 AM,12:25:00 AM,"Heat butter in a 10"" skillet over medium-high heat.  Add the chicken and cook for 15 minutes or until its well-browned on both sides and cooked through.  Remove the chicken from the skillet.  Prepare the stuffing in the skillet according to package directions except let stand for 2 minutes.



Return the chicken to the skillet.  Stir the soup and milk in a small bowl.  Pour the soup mixture over the chicken.  Sprinkle with the cheese.  Cover and cook over medium heat until the mixture is hot and the cheese is melted.",,,4,American,Campbells,Main Dish,
492,Chicken Noodle Casserole,0,,12:15:00 AM,12:10:00 AM,"In a large saucepan, mix soup, milk, pepper, cheese, chicken and noodles.  Over medium heat, heat through, stirring occasionally.",,,4,American,Campbells,Main Dish,
493,Chicken Quesadillas,0,,12:20:00 AM,,"Preheat oven to 425°.  Mix soup, chili powder, cheese and chicken.  Spread about 1/4 cup soup mixture on half of each tortilla to within 1/2"" of edge.  Moisten edge with water.  Fold over and seal.  Place on 2 baking sheets.  Bake 10 minutes or until hot.",,,4,American,Campbells,Main Dish,
494,Herbed Chicken,0,,12:15:00 AM,04:00:00 AM,"Place chicken in slow cooker.  Combine remaining ingredients in a bowl.  Pour over chicken.  Cover and cook on high for 1 hour, then on low for 3 hours.",,,8,American,Fix it and Forget It,Slow Cooker,
495,Chicken with Rosemary,0,,12:05:00 AM,04:30:00 AM,Place chicken in slow cooker.  Combine vinegar and next 5 ingredients in a bowl.  Pour over chicken.  Cover and cook on high for 3 hours or cook on high 1 hour and then low for 3-1/2 hours.  Stir in rosemary and tomato just before serving.,,,4,American,Fix it and Forget It,Slow Cooker,
496,Chocolate Drops,0,,12:20:00 AM,01:00:00 AM,"Heat oven to 350°.  Microwave unsweetened chocolate and butter in large microwaveable bowl on high for 2 minutes or until butter is melted.  Stir until chocolate is completely melted.  Add sugar; mix well.  Blend in eggs and vanilla.  Stir in flour (do not overmix).  Refrigerate 1 hour or until dough is easy to handle.  Shape into 1"" balls; place 2"" apart on lightly greased baking sheets.  Bake for 8 minutes or just until set (do not overbake).  Let stand on baking sheet for 1 minute and transfer to wire racks.  Cool completely.  Microwave cool whip and semi-sweet choclate in bowl on high for 1-1/2 minutes or until choclate is completely melted, stirring after 1 minute.  Let stand for 15 minutes to thicken.  Spread over cookies.  Let stand until firm.",5,dozen,,American,Baker's Chocolate Package,Dessert,
497,French Onion Soup,0,,12:20:00 AM,05:00:00 AM,"Heat butter in skillet over medium heat.  Add onion; saute until crisp-tender.  Transfer to slow cooker.  Add beef broth, water and bouillon powder.  Mix well.  Add Worcestershire sauce and bay leaves.  Cover and cook on low for 5-7 hours or until onions are tender.  Discard bay leaves.  Ladle into bowls.  Top each with a slice of bread.",,,10,American,Fix it and Forget It,Slow Cooker,
498,Mexican Corn Bread,0,,12:20:00 AM,06:00:00 AM,"Brown beef in non-stick skillet.  Drain well.  While meat is browning, combine corn, cornmeal, salt, baking soda, oil, milk eggs and taco sauce in a bowl.  Pour half of mixture into slow cooker.  Layer cheese, onion, garlic, green chilies and ground beef on top of cornmeal mixture.  Cover with remaining cornmeal mixture.  Cover and cook on high for 1 hour and then on low for 4-1/2 to 4 hours or cook on low for 6 hours.",,,6,American,Fix it and Forget It,Slow Cooker,
499,Slow-Cooker Lasagna,0,,12:20:00 AM,06:00:00 AM,"Combine ground beef and spaghetti sauce in a bowl.  Combine cottage cheese and egg in a bowl.  Layer half each of the ground beef mixture, the uncooked noodles, the cottage cheese mixture and the mozzarella cheese in slow cooker.  Repeat layers.  Cover and cook on high for 4-5 hours or low for 6-8 hours.",,,6,American,Fix it and Forget It,Slow Cooker,
500,Cheesy Potatoes and Ham,0,,12:15:00 AM,04:00:00 AM,"Layer one-third each of potatoes, ham and cheese in slow cooker.  Repeat layers twice.  Combine soup and milk in a bowl.  Pour over ingredients in slow cooker.  Cover and cook on high for 1 hour and then on low for 3 hours or just until potatoes are soft.",,,4,American,Fix it and Forget It,Slow Cooker,
501,Ham and Cheese Soup,0,,12:15:00 AM,06:15:00 AM,Combine all ingredients except cheese and broccoli in slow cooker.  Cook lon low for 6-8 hours.  Add cheese and broccoli.  Stir well.  Cook 15 minutes more or until cheese is melted and broccoli is warm.,,,7,American,Fix it and Forget It,Slow Cooker,
502,Tater Tot Casserole,5,,12:10:00 AM,03:30:00 AM,Brown ground beef and onion in a non-stick skillet until crumbly.  Drain.  Place beef and onion in slow cooker.  Top with soup and then tater tots.  Cover and cook on low for 2 to 3 hours.  Sprinkle with cheese and continue to cook on low for 15 minutes or until cheese is melted.,,,4,American,Fix it and Forget It,Slow Cooker,
