"MealId","Name","Rating","Description","PreparationTime","CookTime","Instructions","Yield","YieldUnitId","Servings","Ethnicity","Source","Type","ChillTime"
678,"Rice Balls",0,,12:30:00 AM,12:10:00 AM,"Place the rice in a small saucepan with 1 cup water; cover and bring to a boil.  Reduce heat to very low and cook until rice is tender, 30 to 40 minutes.  You can also use your rice stearmer.

Meanwhile, coat a large nonstick skillet with cooking spray and set it over medium-high heat.  When the pan is hot, add 1 tsp. oil.  Sprinkle the chicken with 1/4 tsp salt and pepper and cook until no longer pink in the center, 4 to 5 minutes per side.  Cut the chicken into pieces and place them in a food processor or blender.  Add the sweet potato puree, cheese, 1 tsp. salt, and buttermilk and blend until smooth.  Transfer the mixture to a large bowl and stir in cooked rice.  Roll the mixture into 1"" balls and place them on a sheet of waxed paper or aluminum foil.  

In a shallow bowl, beat the egg and vegetable puree with a fork.  Put the crumbs in the bowl.  One at a time, dip the rice balls in the egg mixture, then roll them in the crumbs to make an even coating.   Coat a large nonstick skillet with cooking spray and set it over medium-high heat.  When the pan is hot, add the remaining 2 tsp. oil.  Add the rice balls and cook for 5 to 7 minutes, turning occasinoally and spraying with cooking spray, until browned and crisp all over.  Serve warm.",,,6,"American","Deceptively Delicious","Side Dish",
679,"Mozzarella Sticks",0,,12:20:00 AM,12:25:00 AM,"In a bowl, toss the breadcrumbs with the flaxseed meal and sesame seeds.  In a second large bowl, stir together the mozzarella, cauliflower puree and cornstarch until well combined.  Shape into eight 2""x1/2"" logs.  Gently roll each log in the breadcrumbs, then wrap in aluminum foil or waxed paper and freeze for 20 mintues.  Coat a large nonstick skillet with cooking spray and set it over medium-high heat.  When the pan is hot, add the oil.  Arrange the sticks in the pan in a single layer, being careful not to crowd.  Cook for 3 to 4 minutes, turning occasionally, until the crumb coating begins to brown.  Sprinkle with salt and serve with ketchup",8,"sticks",,"American","Deceptively Delicious","Appetizer",
680,"Homemade Ketchup",0,,12:05:00 AM,12:20:00 AM,"Stir all the ingredients together in a big saucepan and bring to a boil over medium-high heat.  Reduce the heat and simmer until the mixture has reduced by about half, 15 to 20 minutes.  Let cool before serving.  Refrigerate in an air-tight container for up to 5 days, or freeze in 1/4 cup amounts in zipper-lock snack bags for up to 3 months.",1,"cup",,"American","Deceptively Delicious","Appetizer",
681,"Macaroni and Cheese",0,,12:05:00 AM,12:20:00 AM,"Bring a large pot of salted water to a boil, add the macaroni and cook according to package directions until al dente.  Drain in a colander.  While the macaroni is cooking, coat a large saucepan with cooking spray and heat over medium heat.  Add the oil, then the flour, and cook, stirring constantly, until the mixture resembles a thick paste but has not browned, 1 to 2 minutes.  Add the milk and cook, stirring every now and then, until the mixture begins to thicken, 3 to 4 minutes.  Add the vegetable puree, Cheddar, cream cheese and seasonings and stir until the cheese is melted and the sauce is smooth.  Stir in the macaroni and serve warm.",,,4,"American","Deceptively Delicious","Side Dish",
682,"Macaroni and Cheese",0,,12:05:00 AM,12:20:00 AM,"Bring a large pot of salted water to boil.  Add macaroni and cook according to package directions.  Drain in a colander.  While the macaroni is cooking, combine the milk and beans in food processor and process until pureed.  Coat a large saucepan with cooking spray and set over medium heat.  Add the bean mixture to the pan and cook, stirring until smooth, 1 to 2 minutes.  Add the cheese and cook until melted and creamy, 1 to 2 minutes longer.  Stir in salt, garlic powder, paprika and pepper.  Stir in the macaroni and serve warm.",,,8,"American","Deceptively Delicious","Side Dish",
683,"""Buttered"" Noodles",0,,12:05:00 AM,12:20:00 AM,"Bring a large pot of salted water to a boil.  Add the pasta and cook according to package directions.  Drain, return the pasta to warm pot and stir in squash puree (make sure the puree is very creamy), milk, butter, cheese and salt.",,,4,"American","Deceptively Delicious","Side Dish",
684,"Creamy Potato Soup",0,,12:15:00 AM,12:30:00 AM,"Coat a large pot with cooking spray and set it over medium heat.  When the pot is hot, add oil, onion and garlic and cook, stirring occasionally, until the onion is soft but not brown, 5 to 6 minutes.  Add the broth and potatoes and bring to a boil.  Reduce heat and simmer, partially covered, until the potatoes are tender, 20 to 25 minutes.  Carefully spoon the mixture into a blender or food processor and add the vegetable purees, buttermilk and salt; puree until smooth.  Ladle into bowls and sprinkle with cheese if you like.",,,8,"American","Deceptively Delicious","Main Dish",
685,"Self-Frosting Nutella Cupcakes",0,,12:20:00 AM,12:30:00 AM,"Preheat oven to 325°.  Cream butter and sugar together until light and creamy.  Add one egg at a time.  Beat after each addition.  Add vanilla, flour, baking powder and salt.  Continue to mix until well incorporated (Mixture should be lumpy and tough).  Fill cups with batter to 3/4 full.  Top each batter with 1/2 tsp. of nutella.  Use a toothpick to swirl nutella in with batter.  Make sure a little bit of batter comes on top.  Bake for 20 minutes.  Serve cool or slightly warm.",,,,"American","Internet","Dessert",
686,"White Bread",0,,12:20:00 AM,12:35:00 AM,"Place 5-1/2 cups flour, sugar, salt, yeast and butter in mixer bowl.  Attach bowl and dough hook to mixer.  Turn to speed 2 and mix about 20 seconds.  Gradually add warm water and mix about 1-1/2 minutes longer.  Continuing on Speed 2, add remaining flour, 1/2 cup at a time and mix until dough clings to hook and cleans sides of bowl, about 2 mintues.  Knead on Speed 2 about 2 minutes longer.

Cover dough with plastic wrap and a towel.  Let rise 20 minutes.  Divide dough in half.  Shape each half into a loaf.  Place in greased 8-1/2""x4-1/2""x2-1/2"" loaf pans.  Brush each loaf with oil and cover loosely with plastic wrap.  Refrigerate 2 to 12 hours.

When ready to bake, uncover dough carefully.  Let stand at room temperature 10 minutes.  Puncture any gas bubbles which may have formed.  Bake at 400° for 35 to 40 minutes.   Remove from pans immediately and cool on wire racks.",,,32,"American","Kitchen Aid","Bread",02:00:00 AM
687,"Pizza Dough",0,,12:10:00 AM,12:15:00 AM,"Dissolve yeast in warm water in warmed mixer bowl.  Add salt, olive oil and 2-1/2 cups flour.  Attach bowl and dough hook to mixer.  Turn to Speed 2 and mix about 1 minute.  Continuing on Speed 2, add remaining flour, 1/2 cup at a time and mix until dough clings to hook and cleans sides of bowl, about 2 minutes.  Knead on Speed 2 about 2 minutes longer.  

Place dough in greased bowl, turning to grease top.  Cover.  Let rise in warm place free from draft about 1 hour or until doubled in bulk.  Punch dough down.  Brush 14"" pizza pan with oil.  Sprinkle with cornmeal.  Press dough across bottom of pan, forming a collar around edge to hold toppings.  Add toppins as desired.  Bake at 450° for 15 to 20 minutes.",,,4,"American","Kitchen Aid","Bread",01:00:00 AM
688,"Popovers",0,,12:10:00 AM,12:20:00 AM,"Place eggs, milk, butter, flour and salt in mixer bowl.  Attach bowl and wire whip to mixer.  Turn to Speed 4 and beat 15 seconds.  Stop and scrape bowl.  Turn to Speed 4 and beat 15 seconds more.  Fill 8 heavily greased and floured custard cups half full with batter.  Place cups on cookie sheet.  Place cookie sheet in cold oven and set heat at 450°.  Bake for 15 minutes; reduce heat to 350° and bake 20 to 25 minutes longer.  Remove from oven and cut slit into side of each popover.  Serve immediately.
",,,8,"American","Kitchen Aid","Breads",
689,"Individual Lava Cakes",0,,12:30:00 AM,12:20:00 AM,"To make chocolate centers, melt 2 oz chocolate and cream in double boiler.  Whisk gently to blend.  Refrigerate about 2 hours or until firm.  Roll into 6 equal balls; refrigerate until needed.  To make cake, heat oven to 400°.  Spray six 4-oz ramekins or custard cups with cooking spray.  Melt remaining chocolate and butter in double boiler; whisk gently to blend. 

Place eggs, egg yolks, sugar and vanilla in mixer bowl.  Attach bowl and wire whip to mixer.  Turn to Speed 6 and beat about 5 minutes or until thick and light.  Fold melted chocolate mixture and flour into egg mixture by hand just until combined.  Divide among prepared ramekins.  Place 1 choclate center in middle of each ramekin.  Bake about 15 minutes or until cake is firm to the touch.  Let sit out of oven for about 5 minutes.  Run a small sharp knife around inside of each ramekin, place a plate on top, invert and remove ramekin.  Garnish with raspberries and whipped cream.",,,6,"American","Kitchen Aid","Dessert",02:00:00 AM
690,"White Cake",0,,12:20:00 AM,12:30:00 AM,"Combine dry ingredients in mixer bowl.  Add shortening, milk and vanilla.  Attach bowl and flat beater to mixer.  Turn to Speed 2 and mix about 1 minute.  Stop and scrape bowl.  Add egg whites.  Turn to Speed 6 and beat about 1 minute or until smooth and fluffy.  Pour batter into two greased and floured 8"" or 9"" round baking pans.  Bake at 350° for 30 to 35 minutes or until toothpick comes clean.  Cool 10 minutes.  Remove from pans.  Cool completely on wire rack.  Frost if desired.",,,12,"American","Kitchen Aid","Dessert",
691,"Yellow Cake",0,,12:20:00 AM,12:30:00 AM,"Combine dry ingredients in mixer bowl.  Add shortening, milk and vanilla.  Attach bowl and flat beater to mixer.  Turn to Speed 2 and mix about 1 minute.  Stop and scrape bowl.  Add eggs.  Continuing on Speed 2, mix about 30 seconds.  Stop and scrape bowl.  Turn to Speed 6 and beat about 1 minute.  Pour batter into two greased and floured 8"" or 9"" round baking pans.  Bake at 350° for 30 to 35 minutes or until toothpick comes clean.  Cool 10 minutes.  Remove from pans.  Cool completely on wire rack.  Frost if desired.",,,12,"American","Kitchen Aid","Dessert",
692,"Chocolate Frosting",0,,12:10:00 AM,,"Place butter in mixer bowl.  Attach bowl and flat beater to mixer.  Turn to Speed 4 and beat about 1-1/2 minutes or until creamy.  Stop and scrape bowl.  Add corn syrup.  Turn to Speed 2 and mix well.  Stop and scrape bowl.  Turn to Stir Speed.  Gradually add powdered sugar, mixing until blended.  Turn to Speed 4 and beat about 1 minute.  Stop and scrape bowl.  Turn to Speed 2.  Slowly add melted chocolate and mix about 1-1/2 minutes.  Stop and scrape bowl.  Turn to Speed 4 and beat about 1 minute.",,,12,"American","Kitchen Aid","Dessert",
693,"Chocolate Cake",0,,12:20:00 AM,12:30:00 AM,"Combine dry ingredients in mixer bowl.  Add shortening, milk and vanilla.  Attach bowl and flat beater to mixer.  Turn to Speed 2 and mix about 1 minute.  Stop and scrape bowl.  Add eggs and chocolate.  Continuing on Speed 2, mix about 30 seconds.  Stop and scrape bowl.  Turn to Speed 6 and beat about 1 minute.  Pour batter into two greased and floured 8"" or 9"" round baking pans.  Bake at 350° for 30 to 35 minutes or until toothpick comes clean.  Cool 10 minutes.  Remove from pans.  Cool completely on wire rack.  Frost if desired.",,,12,"American","Kitchen Aid","Dessert",
694,"Buttercream Frosting",0,,12:10:00 AM,,"Place butter in mixer bowl.  Attach bowl and flat beater to mixer.  Turn to Speed 4 and beat about 1 minute, or until creamy.  Stop and scrape bowl.  Add cream, vanilla, salt and 1 cup powdered sugar.  Turn to Stir Speed and mix about 30 seconds.  Stop and scrape bowl.  Turn to Speed 2 and mix about 1-1/2 minutes or until well blended.  Stop and scrape bowl.  Turn to Stir Speed.  Gradually add remaining 3 cups powdered sugar and mix until blended.  Stp and scrape bowl, if necessary.  Add milk, 1 tsp at a time, if necessary.  Turn to Speed 4 and beat about 1 minutes or until smooth.",,,12,"American","Kitchen Aid","Dessert",
695,"Fruit Smoothie Cheesecake",0,,12:20:00 AM,,"Line 13""x9""x2"" baking pan with foil with ends of foil extending over sides of pan.  Mix crumbs, butter and 2 Tbs sugar; press firmly onto bottom of prepared pan.  Refrigerate while preparing filling.  Place cream cheese and remaining 1/2 cup sugar in mixer bowl.  Attach bowl and flat beater to mixer.  Turn to Speed 4 and mix until well blended.  Stop and scrape bowl.  

Place drained berries in separate bowl; mash with fork.  Turn mixer to Stir speed and add berries and 2 cups cool whip.  Mix until combined.  Spoon over prepared crust.  Cover and refrigerate 4 hours or until firm.  Remove cheesecake from pan using foil handles.  Cut into 16 pieces to serve.  Top with remaining cool whip.  Store leftovers in refrigerator.",,,16,"American","Kitchen Aid","Dessert",04:00:00 AM
696,"Sour Cream-topped Cheesecake",0,,12:20:00 AM,12:50:00 AM,"Preheat oven to 325°.  Line 13""x9""x2"" baking pan with foil with ends of foil extending over sides of pan.  Combine crumbs, butter and 2 Tbs. sugar in pan; press firmly  onto bottom of prepared pan.  Place cream cheese, 1 cup sugar and 1 tsp vanilla in mixer bowl.  Attach bowl and flat beater to mixer.  Turn to Speed 4 and mix until well blended.  Continuing on Speed 4 add 1 cup sour cream; mix well.  Stop and scrape bowl.  Turn to Speed 2 and add eggs, one at a time, beating just until blended after each addition.  Pour over prepared crust.  

Bake 40 minutes or until center is almost set.  Mix remaining sour cream, 2 Tbs sugar and 1 tsp vanilla until well blended; carefully spread over cheesecake.  Bake an additional 10 minutes.  Cool completely then cover and refrigerate 4 hours or overnight.  To serve, lift cheesecake from pan using foil handles.  Cut into 16 pieces.  Top each serving with mixed berries, or garnish as desired.  Store leftover cheesecake in refrigerator.

Chocolate Crumb Crust:  use 1-1/2 cups finely crushed Oreos for the graham cracker crumbs.",,,16,"American","Kitchen Aid","Dessert",04:00:00 AM
